Date,Discharge MIMO FFNN,Flow observed,MBC MIMO FFNN,MBC Lin Reg,MBC DA,Random error FFNN,Random error LR
1998-12-18,3400.7805,3460.0,32.35507,78.54370832681269,52.3680534362793,20.012985229492188,-26.175654890533394
1998-12-19,3133.0437,3140.0,35.486282,51.000910578891975,35.09236145019531,-0.3939208984375,-15.908549128696663
1998-12-20,2941.549,3020.0,-12.958966,9.686713957010886,-1.961776375770569,10.99718987941742,-11.648490332781455
1998-12-21,2955.1548,2980.0,-25.891844,-2.117342220669422,-11.34029388427734,14.551549911499027,-9.222951663607919
1998-12-22,2829.6018,2840.0,30.514,25.4254555272513,19.22290802001953,-11.291091918945312,-6.20254750723177
1998-12-23,2601.121,2650.0,37.793064,33.29482631237151,34.44477081298828,-3.3482933044433594,1.149944500616769
1998-12-24,2454.782,2400.0,39.364876,41.164197097491716,43.58996963500977,4.2250938415527415,2.425772537518057
1998-12-25,2294.3135,2270.0,15.055032,13.621399349570991,21.0076847076416,5.952652931213379,7.3862853580706105
1998-12-26,2219.7744,2170.0,7.7889323,9.686713957010886,12.9696569442749,5.18072462081909,3.282942987264015
1998-12-27,2133.6829,2130.0,-19.793531,-8.019370309509577,-19.24310874938965,0.5504226684570312,-11.223738439880071
1998-12-28,2367.8555,2380.0,-64.476746,-59.170280412790916,-57.71522903442383,6.761516571044922,1.455051378367088
1998-12-29,2402.4602,2430.0,7.3238616,-4.084684916949474,11.20158863067627,3.8777270317077637,15.286273547625743
1998-12-30,2286.287,2310.0,25.157166,15.588742045851044,22.77061653137207,-2.3865489959716797,7.181874485521027
1998-12-31,2153.2449,2160.0,33.538315,23.458112830971253,34.84745788574219,1.30914306640625,11.389345054770935
1999-01-01,1988.2697,1990.0,18.237682,21.490770134691196,24.07556343078613,5.837881088256832,2.584793296094933
1999-01-02,1923.6493,1900.0,-1.5345441,7.719371260730837,13.61897945404053,15.153523564338686,5.899608193309692
1999-01-03,1826.044,1820.0,-0.9558178,7.719371260730837,12.68071937561035,13.636537194252012,4.961348114879513
1999-01-04,1888.2424,1850.0,-46.059803,-29.660139968590144,-53.12191390991211,-7.062110900878906,-23.461773941321965
1999-01-05,2065.402,2120.0,-46.544704,-49.33356693139066,-31.26286315917969,15.281841278076168,18.070703772210972
1999-01-06,2196.8943,2170.0,7.5478187,-15.888741094629784,-11.73309421539307,-19.280912876129154,4.1556468792367145
1999-01-07,2159.716,2150.0,12.032893,-0.14999952438937036,6.701000690460205,-5.331892490386963,6.851000214849575
1999-01-08,2144.9714,2130.0,3.6984496,-2.117342220669422,13.22622299194336,9.527773380279541,15.34356521261278
1999-01-09,2201.4092,2220.0,-46.386875,-37.529510753710355,-44.44488525390625,1.9419898986816406,-6.915374500195895
1999-01-10,2536.7322,2580.0,-105.00605,-90.64776355327176,-105.1047439575195,-0.09869384765622158,-14.456980404247744
1999-01-11,2866.2808,2890.0,-38.267136,-53.26825232395076,-37.21957397460938,1.0475616455078054,16.04867834934138
1999-01-12,2776.7388,2780.0,34.5976,23.458112830971253,25.58863067626953,-9.008968353271484,2.1305178452982787
1999-01-13,2539.5112,2580.0,26.32766,29.360140919811407,27.74791717529297,1.420257568359375,-1.6122237445184382
1999-01-14,2388.7441,2410.0,17.171215,23.458112830971253,20.39060401916504,3.219388961791992,-3.0675088118062135
1999-01-15,2364.441,2390.0,-17.553965,-9.986713005789628,-21.76375389099121,-4.209789276123047,-11.777040885201583
1999-01-16,2539.115,2580.0,-51.105316,-43.4315388425505,-35.44948577880859,15.655830383300788,7.982053063741915
1999-01-17,2691.0417,2700.0,-8.812051,-23.75811187974999,-1.896320462226868,6.915730357170105,21.861791417523122
1999-01-18,2646.8904,2640.0,22.860294,7.719371260730837,29.81217193603516,6.951877593994144,22.092800675304325
1999-01-19,2532.7258,2510.0,27.275066,13.621399349570991,24.67120361328125,-2.603862762451172,11.049804263710259
1999-01-20,2402.7297,2390.0,26.514404,15.588742045851044,28.7282657623291,2.2138614654541016,13.139523716478058
1999-01-21,2227.6204,2230.0,29.365746,21.490770134691196,26.35962295532227,-3.0061225891113246,4.868852820631073
1999-01-22,2090.6523,2080.0,27.492897,21.490770134691196,31.48077964782715,3.987882614135742,9.990009513135952
1999-01-23,2020.6216,1960.0,16.467327,11.654056653290938,15.8423023223877,-0.6250247955322212,4.188245669096762
1999-01-24,1913.9899,1870.0,17.912046,11.654056653290938,20.61943817138672,2.7073917388916016,8.96538151809578
1999-01-25,1805.3203,1800.0,8.073016,3.784685868170733,11.31130790710449,3.2382917404174787,7.526622038933757
1999-01-26,1771.3885,1780.0,4.4297843,-4.084684916949474,1.894753456115723,-2.535030841827392,5.9794383730651965
1999-01-27,1922.9341,1920.0,-53.233906,-47.36622423511061,-57.94734191894531,-4.713436126708984,-10.581117683834705
1999-01-28,2408.2952,2440.0,-145.32979,-118.19056130119247,-127.5417861938477,17.788002014160114,-9.351224892655225
1999-01-29,3106.9136,3160.0,-114.06473,-137.86398826399298,-110.0006408691406,4.064086914062528,27.863347394852383
1999-01-30,3451.4644,3540.0,-53.06093,-74.90902198303134,-41.25728607177734,11.803642272949226,33.651735911254
1999-01-31,3399.321,3450.0,35.260216,23.458112830971253,45.8576774597168,10.597461700439453,22.399564628745544
1999-02-01,2957.564,3010.0,91.1813,84.44573641565285,93.0980453491211,1.916748046875,8.652308933468248
1999-02-02,2624.1558,2660.0,51.278748,54.93559597145208,65.30200958251953,14.023262023925781,10.36641361106745
1999-02-03,2389.0518,2410.0,37.55505,37.22951170493161,50.45214080810547,12.897090911865234,13.222629103173858
1999-02-04,2246.5325,2270.0,23.859844,15.588742045851044,32.18360137939453,8.32375717163086,16.59485933354349
1999-02-05,2187.723,2190.0,-0.3638979,-0.14999952438937036,-1.626358866691589,-1.262460976839065,-1.4763593423022185
1999-02-06,2377.9922,2320.0,-27.980785,-45.39888153883056,-61.08784484863281,-33.107059478759766,-15.688963309802254
1999-02-07,2846.6238,2730.0,-66.45813,-88.6804208569917,-87.27352905273438,-20.815399169921875,1.4068918042573273
1999-02-08,3227.7158,3110.0,-51.246243,-80.81105007187149,-75.9665756225586,-24.720333099365234,4.844474449312898
1999-02-09,3296.5906,3260.0,-15.002827,-27.692797272310095,-21.94773292541504,-6.944906234741211,5.745064346895056
1999-02-10,3035.4365,3080.0,29.70636,39.19685440121167,46.56559753417969,16.859237670898438,7.368743132968021
1999-02-11,2750.6614,2800.0,53.874027,47.06622518633187,54.87538528442383,1.0013580322265625,7.809160098091958
1999-02-12,2545.4749,2580.0,37.522247,31.327483616091456,39.33911895751953,1.8168716430664062,8.011635341428075
1999-02-13,2401.7334,2400.0,32.637665,23.458112830971253,25.52794647216797,-7.109718322753906,2.069833641196716
