Date,Flow observed,MBC FFNN,MBC DA,Random error FFNN
2023-07-31 21:15:00,65.56326293945312,0.29313418,0.1480021476745605,-0.1451320350170136
2023-07-31 21:30:00,66.44490051269531,0.6843217,0.1828074306249619,-0.50151427090168
2023-07-31 21:45:00,67.32653045654297,0.7600519,0.2668764591217041,-0.4931754469871521
2023-07-31 22:00:00,68.20816040039062,0.7764675,0.293258935213089,-0.483208566904068
2023-07-31 22:15:00,69.08979797363281,0.76123697,0.0904725193977356,-0.6707644462585449
2023-07-31 22:30:00,69.97142791748047,0.84319085,0.1075876280665398,-0.7356032207608223
2023-07-31 22:45:00,70.85305786132812,1.0619072,0.1559712290763855,-0.9059359431266785
2023-07-31 23:00:00,71.73469543457031,0.78191763,0.2377256155014038,-0.5441920161247253
2023-07-31 23:15:00,72.61632537841797,1.2454126,0.08505742996931076,-1.160355158150196
2023-07-31 23:30:00,73.49795532226562,1.104516,0.1521952450275421,-0.952320784330368
2023-07-31 23:45:00,74.37959289550781,1.0607953,0.2583290636539459,-0.8024662435054779
2023-08-01 00:00:00,75.26122283935547,1.0228896,0.287414163351059,-0.7354754507541656
2023-08-01 00:15:00,76.14285278320312,1.0815204,0.3402683436870575,-0.7412520945072174
2023-08-01 00:30:00,77.02449035644531,0.99958855,0.4245682656764984,-0.5750202834606171
2023-08-01 00:45:00,77.90612030029297,0.92244476,0.5509918928146362,-0.37145286798477173
2023-08-01 01:00:00,78.78775787353516,0.89790386,0.5999851226806641,-0.29791873693466187
2023-08-01 01:15:00,79.66938781738281,0.7752188,0.6822227239608765,-0.09299606084823608
2023-08-01 01:30:00,80.55101776123047,0.5763801,0.8123663663864136,0.23598629236221313
2023-08-01 01:45:00,81.43265533447266,0.69965225,0.8716340661048889,0.1719818115234375
2023-08-01 02:00:00,82.31428527832031,0.565146,0.9662638902664185,0.40111786127090454
2023-08-01 02:15:00,83.19591522216797,0.56442374,0.9693257212638855,0.40490198135375977
2023-08-01 02:30:00,84.07755279541016,0.5228129,0.9823416471481323,0.45952874422073364
2023-08-01 02:45:00,84.95918273925781,0.49242994,1.014427900314331,0.5219979584217072
2023-08-01 03:00:00,85.84081268310547,0.5305529,1.211170673370361,0.6806177496910093
2023-08-01 03:15:00,86.72245025634766,0.46142706,1.225062489509583,0.7636354267597203
2023-08-01 03:30:00,87.60408020019531,0.47908637,1.259979009628296,0.7808926403522491
2023-08-01 03:45:00,88.4857177734375,0.4624661,1.29948103427887,0.8370149433612828
2023-08-01 04:00:00,89.36734771728516,0.4660047,1.355378031730652,0.8893733322620394
2023-08-01 04:15:00,90.24897766113281,0.43618557,1.30929434299469,0.8731087744235992
2023-08-01 04:30:00,91.130615234375,0.46490726,1.404446482658386,0.9395392239093778
2023-08-01 04:45:00,92.01224517822266,0.5000027,1.425379037857056,0.9253763556480412
2023-08-01 05:00:00,92.89387512207031,0.7986885,1.471335411071777,0.6726469397544856
2023-08-01 05:15:00,93.7755126953125,0.641892,1.526182413101196,0.8842903971672056
2023-08-01 05:30:00,94.65714263916016,0.6416965,1.459110379219055,0.8174138665199278
2023-08-01 05:45:00,95.53877258300781,0.64751786,1.493985652923584,0.8464677929878235
2023-08-01 06:00:00,96.42041015625,0.5588011,1.395673990249634,0.8368728756904604
2023-08-01 06:15:00,97.30204010009766,0.7260825,1.392631769180298,0.6665492653846743
2023-08-01 06:30:00,98.18367004394531,0.6317825,1.527457714080811,0.8956752419471745
2023-08-01 06:45:00,99.0653076171875,0.7112796,1.585620641708374,0.8743410706520081
2023-08-01 07:00:00,99.94693756103516,0.7184356,1.675897598266602,0.9574620127677922
2023-08-01 07:15:00,100.8285675048828,1.0062424,1.668652176856995,0.6624097824096684
2023-08-01 07:30:00,101.710205078125,0.8075219,1.524107217788696,0.7165853381156919
2023-08-01 07:45:00,102.5918350219727,0.6878994,1.464044690132141,0.776145279407501
2023-08-01 08:00:00,103.4734725952148,0.7301952,1.518996000289917,0.7888007760047913
2023-08-01 08:15:00,104.3551025390625,1.1101383,1.460862874984741,0.35072457790374734
2023-08-01 08:30:00,105.2367324829102,1.5105543,1.391727089881897,-0.118827223777771
2023-08-01 08:45:00,106.1183700561523,0.86874276,1.579174518585205,0.7104317545890808
2023-08-01 09:00:00,107.0,0.7758252,1.434606313705444,0.6587811112403865
2023-08-01 09:15:00,97.80000305175781,0.6666264,1.375637412071228,0.7090110182762146
2023-08-01 09:30:00,91.9000015258789,0.592246,1.231086850166321,0.6388408541679385
2023-08-01 09:45:00,92.30000305175781,0.3336949,1.272463083267212,0.9387681782245636
2023-08-01 10:00:00,92.0,0.53442854,1.273017287254333,0.7385887503623958
2023-08-01 10:15:00,91.5999984741211,0.36737618,1.205366015434265,0.8379898369312284
2023-08-01 10:30:00,91.19999694824219,0.37936434,1.168825268745422,0.7894609272480007
2023-08-01 10:45:00,95.30000305175781,0.5934703,1.032142519950867,0.43867224454879783
2023-08-01 11:00:00,105.0,0.9456976,0.9652053117752075,0.01950770616531372
2023-08-01 11:15:00,106.0,0.48847505,0.9365660548210144,0.4480910003185272
2023-08-01 11:30:00,109.0,1.2008908,0.7158433198928833,-0.48504745960235596
2023-08-01 11:45:00,112.0,1.5345894,0.75211101770401,-0.782478392124176
2023-08-01 12:00:00,114.0,1.3013754,0.7370041012763977,-0.5643712878227234
2023-08-01 12:15:00,125.0,2.7201462,0.6544754505157471,-2.0656707286834717
2023-08-01 12:30:00,112.0,1.7405187,0.4507411420345306,-1.289777547121048
2023-08-01 12:45:00,107.0,1.4557335,0.4627315402030945,-0.9930019974708557
2023-08-01 13:00:00,107.0,1.6913332,0.3778671026229858,-1.3134660720825195
2023-08-01 13:15:00,107.0,1.4207022,0.4031854271888733,-1.0175167918205261
2023-08-01 13:30:00,115.0,2.26878,0.2832576930522919,-1.985522300004959
2023-08-01 13:45:00,118.0,1.9656572,0.03938295692205429,-1.9262742772698402
2023-08-01 14:00:00,108.0,0.6914347,0.03081957437098026,-0.6606151070445776
2023-08-01 14:15:00,111.0,0.98350054,0.1638451814651489,-0.8196553587913513
2023-08-01 14:30:00,112.0,1.3410076,0.08529574424028397,-1.2557118460536003
2023-08-01 14:45:00,102.0,0.83434874,-0.02782383561134338,-0.8621725738048553
2023-08-01 15:00:00,95.9000015258789,0.041073285,-0.2772350311279297,-0.3183083161711693
2023-08-01 15:15:00,93.0999984741211,-0.14074247,-0.278089314699173,-0.13734684884548187
2023-08-01 15:30:00,91.69999694824219,0.3817521,-0.2110641449689865,-0.5928162485361099
2023-08-01 15:45:00,103.0,0.106008135,-0.3448509871959686,-0.4508591219782829
2023-08-01 16:00:00,96.4000015258789,0.104016624,-0.3047035336494446,-0.40872015804052353
2023-08-01 16:15:00,92.9000015258789,-0.043588318,-0.2463181018829346,-0.2027297839522362
2023-08-01 16:30:00,87.9000015258789,-0.4543909,-0.2816795110702515,0.1727114021778106
2023-08-01 16:45:00,89.30000305175781,-0.24307291,-0.2918738126754761,-0.04880090057849884
2023-08-01 17:00:00,88.5999984741211,-0.25694934,-0.5604012608528137,-0.30345192551612854
2023-08-01 17:15:00,90.0999984741211,-0.027912773,-0.4874345362186432,-0.4595217630267143
2023-08-01 17:30:00,90.19999694824219,-0.44658914,-0.222222775220871,0.2243663668632507
2023-08-01 17:45:00,103.0,0.22073777,-0.2314488142728806,-0.4521865844726563
2023-08-01 18:00:00,95.69999694824219,0.11987003,-0.2878064513206482,-0.40767648071050644
2023-08-01 18:15:00,90.30000305175781,-0.21897022,-0.1966642737388611,0.022305950522422763
2023-08-01 18:30:00,89.30000305175781,-0.39658442,-0.1386072933673859,0.25797712802886963
2023-08-01 18:45:00,90.9000015258789,-0.055339254,-0.2648677229881287,-0.2095284685492516
2023-08-01 19:00:00,94.30000305175781,0.15776081,-0.2728170454502106,-0.43057785928249365
2023-08-01 19:15:00,89.5999984741211,0.09211465,-0.1228946968913078,-0.2150093466043472
2023-08-01 19:30:00,92.80000305175781,0.44675276,0.01828792132437229,-0.42846483550965786
2023-08-01 19:45:00,97.30000305175781,0.58958036,0.1232314705848694,-0.46634888648986816
2023-08-01 20:00:00,97.0,0.6117751,0.2929437756538391,-0.31883132457733154
2023-08-01 20:15:00,95.9000015258789,0.9012422,0.2719855010509491,-0.6292566955089569
2023-08-01 20:30:00,94.80000305175781,0.86423486,0.1449689120054245,-0.719265952706337
2023-08-01 20:45:00,93.80000305175781,0.72213644,0.3004729747772217,-0.42166346311569214
2023-08-01 21:00:00,103.0,0.6691955,0.4456525146961212,-0.2235429584980011
2023-08-01 21:15:00,105.0,0.83025974,0.5042041540145874,-0.3260555863380432
2023-08-01 21:30:00,97.69999694824219,0.6948586,0.5524139404296875,-0.1424446702003479
2023-08-01 21:45:00,96.80000305175781,0.7409107,0.5179045796394348,-0.22300612926483154
2023-08-01 22:00:00,100.0,0.729225,0.49796262383461,-0.23126235604286194
2023-08-01 22:15:00,104.0,0.67303795,0.5791661739349365,-0.09387177228927612
2023-08-01 22:30:00,104.0,0.6004898,0.5238181948661804,-0.07667160034179688
2023-08-01 22:45:00,105.0,0.6450581,0.5835550427436829,-0.061503052711486816
2023-08-01 23:00:00,105.0,0.94502705,0.6762072443962097,-0.26881980895996094
2023-08-01 23:15:00,107.0,1.1470311,0.6740317344665527,-0.47299933433532715
2023-08-01 23:30:00,106.0,1.044594,0.6569792032241821,-0.3876148462295532
2023-08-01 23:45:00,104.0,0.92452294,0.6372030973434448,-0.2873198390007019
2023-08-02 00:00:00,108.0,1.1542491,0.634361207485199,-0.5198878645896912
2023-08-02 00:15:00,108.0,1.1126577,0.6301424503326416,-0.48251521587371826
2023-08-02 00:30:00,108.0,1.4788797,0.637028157711029,-0.841851532459259
2023-08-02 00:45:00,111.0,1.5426816,0.7754418849945068,-0.7672396898269653
2023-08-02 01:00:00,117.0,1.710246,0.810775101184845,-0.899470865726471
2023-08-02 01:15:00,119.0,1.8199915,0.8064319491386414,-1.0135595202445984
2023-08-02 01:30:00,110.0,1.4784731,0.7435135841369629,-0.7349594831466675
2023-08-02 01:45:00,110.0,1.6451683,0.6678856015205383,-0.977282702922821
2023-08-02 02:00:00,111.0,1.4025913,0.5661451816558838,-0.8364461660385132
2023-08-02 02:15:00,110.0,1.3299366,0.6894689202308655,-0.6404677033424377
2023-08-02 02:30:00,118.0,1.5817752,0.8546874523162842,-0.7270877361297607
2023-08-02 02:45:00,119.0,1.346865,0.8855367302894592,-0.46132832765579224
2023-08-02 03:00:00,109.0,0.9784191,0.8743079900741577,-0.10411113500595093
2023-08-02 03:15:00,111.0,1.0615312,0.8836079835891724,-0.17792320251464844
2023-08-02 03:30:00,110.0,1.1851057,0.8996683359146118,-0.28543734550476074
2023-08-02 03:45:00,114.0,1.2272232,1.062826633453369,-0.1643965244293215
2023-08-02 04:00:00,121.0,1.6657178,1.120830774307251,-0.5448870658874512
2023-08-02 04:15:00,110.0,1.5015389,1.120365977287292,-0.381172895431519
2023-08-02 04:30:00,103.0,1.3402492,0.9883356094360352,-0.35191357135772705
2023-08-02 04:45:00,109.0,1.5875026,0.985503077507019,-0.6019995212554932
2023-08-02 05:00:00,110.0,1.5738237,1.100584983825684,-0.4732387065887447
2023-08-02 05:15:00,110.0,1.6399904,1.237727999687195,-0.40226244926452615
2023-08-02 05:30:00,119.0,2.3786068,1.411278009414673,-0.9673287868499754
2023-08-02 05:45:00,120.0,3.1515667,1.444350600242615,-1.707216143608093
2023-08-02 06:00:00,112.0,2.6215415,1.569356322288513,-1.0521851778030398
2023-08-02 06:15:00,123.0,2.9758852,1.618399381637573,-1.3574857711791994
2023-08-02 06:30:00,117.0,2.8447533,1.752602100372314,-1.0921511650085454
2023-08-02 06:45:00,111.0,2.595674,1.784436464309692,-0.8112375736236577
2023-08-02 07:00:00,109.0,3.358109,1.850623846054077,-1.5074851512908938
2023-08-02 07:15:00,112.0,2.6979485,1.959920883178711,-0.7380275726318359
2023-08-02 07:30:00,114.0,3.3287728,1.936058521270752,-1.392714262008667
2023-08-02 07:45:00,117.0,3.5945265,1.977612614631653,-1.6169139146804807
2023-08-02 08:00:00,120.0,3.4833872,2.099163293838501,-1.3842239379882812
2023-08-02 08:15:00,120.0,1.2564294,2.192761182785034,0.9363317489624023
2023-08-02 08:30:00,119.0,4.089965,2.404697418212891,-1.6852674484252925
2023-08-02 08:45:00,117.0,4.369399,2.652000427246094,-1.717398643493652
2023-08-02 09:00:00,116.0,4.085857,2.829346418380737,-1.2565104961395268
2023-08-02 09:15:00,115.0,4.735141,2.902477979660034,-1.83266282081604
2023-08-02 09:30:00,123.0,5.439685,2.955471038818359,-2.484213829040528
2023-08-02 09:45:00,122.0,5.2523613,3.042620420455933,-2.209740877151489
2023-08-02 10:00:00,118.0,4.7383313,3.052442789077759,-1.6858885288238525
2023-08-02 10:15:00,116.0,4.328144,2.998547315597534,-1.329596757888794
2023-08-02 10:30:00,116.0,5.0904717,3.282825469970703,-1.8076462745666504
2023-08-02 10:45:00,116.0,5.0080347,3.351980686187744,-1.6560540199279785
2023-08-02 11:00:00,127.0,6.075088,3.404291391372681,-2.670796632766723
2023-08-02 11:15:00,125.0,5.8375177,3.49411153793335,-2.343406200408935
2023-08-02 11:30:00,118.0,4.9262004,3.531615972518921,-1.3945844173431396
2023-08-02 11:45:00,117.0,4.9395046,3.556169748306274,-1.383334875106812
2023-08-02 12:00:00,116.0,4.661067,3.569049596786499,-1.092017412185669
2023-08-02 12:15:00,116.0,4.410775,3.709552526473999,-0.7012226581573486
2023-08-02 12:30:00,128.0,5.56452,3.882920742034912,-1.6815991401672363
2023-08-02 12:45:00,124.0,5.1760125,3.744884490966797,-1.4311280250549316
2023-08-02 13:00:00,116.0,3.823699,3.638113498687744,-0.18558549880981445
2023-08-02 13:15:00,116.0,4.4483547,3.76836085319519,-0.679993867874146
2023-08-02 13:30:00,120.0,4.2956505,3.800519466400146,-0.49513101577758833
2023-08-02 13:45:00,129.0,4.8347316,3.794252634048462,-1.0404789447784424
2023-08-02 14:00:00,118.0,4.1894627,3.671430110931396,-0.518032550811768
2023-08-02 14:15:00,116.0,3.3407376,3.611623525619507,0.2708859443664551
2023-08-02 14:30:00,120.0,3.642467,3.638371706008911,-0.004095315933227539
2023-08-02 14:45:00,129.0,3.742795,3.345868349075317,-0.39692664146423384
2023-08-02 15:00:00,117.0,2.1442606,3.118835210800171,0.9745745658874512
2023-08-02 15:15:00,118.0,2.4943128,3.228436708450317,0.7341239452362056
