Date,BONN/flow.bc,KOELN/flow.bc,DUESS/flow.bc,DUISB/flow.bc,WESEL/flow.bc,REES/flow.bc,EMMER/flow.bc
03/07/1996,-1.8805991,5.7119536,9.941317,23.622015,18.027784,9.881162,10.635899
04/07/1996,-2.1088665,1.8154365,4.7311964,19.42363,5.9663467,4.7771845,3.7531347
05/07/1996,-27.762566,-16.89683,-13.889414,8.486255,2.753319,-1.1836886,-1.9460226
06/07/1996,-10.847863,-9.9971,-18.224977,-9.975397,-13.354122,-7.012963,-4.3401737
07/07/1996,-17.249996,-4.495583,-3.8196406,9.367075,-2.2330956,-2.1806288,-6.8892117
08/07/1996,-69.281845,-50.835186,-42.71915,-10.00927,-5.022978,3.4072478,0.47539008
09/07/1996,-259.05905,-239.33324,-225.97397,-162.22783,-96.52351,-64.85027,-29.322193
10/07/1996,-119.842766,-136.46785,-160.64925,-247.2877,-235.45244,-162.73444,-86.02914
11/07/1996,-72.743164,-58.268085,-61.48424,-135.5813,-165.70714,-123.82815,-74.55383
12/07/1996,6.804143,22.081495,41.54099,-29.230646,-46.804512,-34.512756,-29.16687
13/07/1996,29.056704,54.03973,67.14232,53.045067,43.82736,26.350292,7.151102
14/07/1996,33.10222,54.764366,74.88365,66.84972,65.15676,51.062515,23.710285
15/07/1996,26.869398,51.064297,72.26348,71.445786,73.67715,55.77427,27.336782
16/07/1996,25.624044,46.7216,61.27644,63.232506,66.26141,50.613342,24.414246
17/07/1996,20.865965,39.855915,49.357323,57.46339,56.483025,42.58761,22.235794
18/07/1996,21.407595,35.10256,37.68148,50.059753,46.61473,37.536945,23.554983
19/07/1996,19.100933,32.79588,34.17332,41.71486,33.1528,27.138346,17.864378
20/07/1996,14.363,29.455738,33.569252,42.990803,34.68266,25.064724,14.579364
21/07/1996,19.853184,32.426186,30.526834,33.378666,26.435247,21.805864,14.392584
22/07/1996,25.52345,39.70257,43.836872,42.577587,29.800945,22.723558,14.521216
23/07/1996,-11.603906,5.395317,12.980669,33.94205,32.496666,18.674814,16.791174
24/07/1996,-9.373904,-4.139129,3.0469904,18.032818,11.394992,6.7610044,6.851618
25/07/1996,3.5926788,5.0963464,2.1497102,3.857238,12.082432,3.1277378,4.835381
